policy_id,period,region,country,line_of_business,gross_written_premium,net_earned_premium,claims_paid,loss_ratio,combined_ratio,client_name,risk_category,exposure,premium_rate,ceded_premium,commission,retention,treaty_type,currency,underwriter,claim_status,cause_of_loss,settlement_date,reserve,broker,gwp_usd,nep_usd,claims_paid_usd,continent
POL-2013-017324-6ADF,2013-02-12,Europe,Germany,Terrorism,1634599.44,894987.77,903848.15,1.0099,1.2682,Global Holdings of Germany,Catastrophic,26746559.42,0.061114,737644.56,162731.96,2925510.15,Aggregate XL,USD,Dylan Miller,Denied,Earthquake,,0.0,Brown & Brown,1634599.44,894987.77,903848.15,Europe
POL-2011-017325-B18D,2011-12-08,Asia Pacific,China,Directors & Officers,189049.63,111914.39,107717.6,0.9625,1.2166,Global Underwriters of China,Low,3172834.96,0.059584,15088.56,1476.48,27290.0,Facultative,CNY,Holly Wood,Denied,Medical Expense,,0.0,Hub International,189049.63,111914.39,107717.6,Asia
POL-2006-017326-EFA8,2006-05-18,Asia Pacific,New Zealand,Energy,412460.07,122652.53,114876.36,0.9366,1.2095,Pacific Group  New Zealand,Specialty,17989662.57,0.022928,245336.18,35337.36,3047106.89,Quota Share,USD,Zachary Hicks,Denied,Crop Failure,,0.0,Howden,412460.07,122652.53,114876.36,Asia
POL-2018-017327-DF9B,2018-04-02,Asia Pacific,Vietnam,Health,149546.07,112729.46,38530.93,0.3418,0.6472,Atlantic Ltd  Vietnam,Medium,2416879.59,0.061876,28703.32,6624.59,11498.06,Facultative,ZAR,Megan Young,Settled,Theft,2018-09-04,0.0,Amwins,149546.07,112729.46,38530.93,Asia
POL-2019-017328-9486,2019-03-14,Europe,Portugal,Directors & Officers,9567192.53,3550505.34,2879104.78,0.8109,1.039,May and Sons,Catastrophic,1902231908.66,0.005029,4473372.44,548499.61,12732829.67,Surplus,EUR,Carol Tucker,Open,Accident,,3863674.3,Lockton,9567192.53,3550505.34,2879104.78,Europe
POL-2022-017329-DCD8,2022-10-21,Europe,France,Agriculture,3398851.21,2487535.81,0.0,,,Summit Group of France,Specialty,2794525995.54,0.001216,582990.41,139502.81,19142468.33,Quota Share,EUR,Lisa Jackson,,,,0.0,Howden,3398851.21,2487535.81,0.0,Europe
POL-2024-017330-790A,2024-07-04,Asia Pacific,South Korea,Casualty,150217.83,90324.89,96105.68,1.064,1.3176,"Lewis, Hoffman and Vang",Low,11554055.12,0.013001,28581.09,1621.74,87540.52,Stop Loss,BRL,John Pierce,Settled,Storm,2026-02-27,0.0,Aon,150217.83,90324.89,96105.68,Asia
POL-2011-017331-39DD,2011-12-08,Asia Pacific,Hong Kong,Life,63022.18,24404.92,13844.91,0.5673,0.8821,Meyer and Sons,Low,4698575.07,0.013413,26765.86,2495.94,1556181.51,Quota Share,CAD,Tricia Valencia,Closed,Cyber Attack,2012-12-29,0.0,Brown & Brown,63022.18,24404.92,13844.91,Asia
POL-2015-017332-0A89,2015-03-03,Africa & Middle East,United Arab Emirates,Political Risk,76695.7,54084.81,38167.65,0.7057,1.0425,Summit Corp  United Arab Emirates,High,1549848.17,0.049486,17454.83,4175.65,7029.22,Quota Share,USD,Shane Henderson,Pending,Liability Claim,,13660.42,Independent Agents,76695.7,54084.81,38167.65,Other
POL-2019-017333-4890,2019-03-03,Europe,Russia,Marine,349231.59,201782.82,215181.2,1.0664,1.3979,United Underwriters  Russia,Catastrophic,6300455.24,0.05543,72056.42,6631.46,6757.15,Facultative,GBP,Brian Ramirez,Pending,Flood,,223859.95,Aon,349231.59,201782.82,215181.2,Europe
POL-2014-017334-2D9B,2014-12-19,Europe,France,Liability,76254.52,62388.01,18080.05,0.2898,0.551,Global Re of France,High,1449700.86,0.0526,7658.0,917.34,2419.06,Surplus,USD,Paula Moreno,In Litigation,Flood,,12922.25,Lockton,76254.52,62388.01,18080.05,Europe
POL-2016-017335-C960,2016-08-26,Latin America,Colombia,Professional Indemnity,44648.17,26167.21,0.0,,,Apex PLC  Colombia,Catastrophic,1438144.54,0.031046,12657.05,1582.69,707760.41,Facultative,CNY,Zachary Hicks,,,,0.0,Independent Agents,44648.17,26167.21,0.0,South America
POL-2014-017336-87FC,2014-05-09,Europe,Germany,Engineering,1487125.09,1298154.4,0.0,,,Atlantic Holdings of Germany,Medium,940122929.98,0.001582,97590.19,24314.02,6773983.48,Stop Loss,EUR,Tommy Walter,,,,0.0,Howden,1487125.09,1298154.4,0.0,Europe
POL-2016-017337-D945,2016-07-11,Asia Pacific,Thailand,Property,24402.49,8500.2,0.0,,,Apex Corp  Thailand,Catastrophic,890242.57,0.027411,11785.33,652.61,5422.05,Excess of Loss,AUD,Brittney Phillips,,,,0.0,CRC Group,24402.49,8500.2,0.0,Asia
POL-2012-017338-8508,2012-07-16,Africa & Middle East,Nigeria,Catastrophe,1434264.04,769132.33,690680.83,0.898,1.1665,Apex Corp  Nigeria,Medium,102542002.28,0.013987,349731.63,53638.66,385958.54,Facultative,BRL,Tricia Valencia,Pending,Machinery Breakdown,,857304.72,Aon,1434264.04,769132.33,690680.83,Other
POL-2010-017339-73AA,2010-03-23,Africa & Middle East,Israel,Marine,379735.72,258341.27,271284.17,1.0501,1.32,Pacific PLC of Israel,Specialty,23469074.08,0.01618,91522.31,7917.12,105177.58,Surplus,AUD,Margaret Hawkins DDS,Settled,Crop Failure,2012-05-06,0.0,CRC Group,379735.72,258341.27,271284.17,Other
POL-2025-017340-C414,2025-08-08,Latin America,Peru,Engineering,69104.87,27224.86,0.0,,,Royal Corp  Peru,Low,2765703.23,0.024986,38093.28,4931.11,17024.96,Stop Loss,INR,Justin Baker,,,,0.0,Marsh,69104.87,27224.86,0.0,South America
POL-2021-017341-88B6,2021-07-05,North America,Mexico,Terrorism,1807937.24,1275317.71,391650.07,0.3071,0.6348,Atlantic Insurance of Mexico,Low,50304897.21,0.03594,242329.66,18713.96,1398356.68,Facultative,SGD,John Daniel,Closed,Business Interruption,2022-09-19,0.0,Hub International,1807937.24,1275317.71,391650.07,North America
POL-2025-017342-86FE,2025-05-20,Europe,Belgium,Health,117552.52,77976.6,81329.59,1.043,1.3658,Global Group  Belgium,Low,3780069.11,0.031098,14052.46,1428.07,13925.16,Stop Loss,EUR,Angelica Tucker,In Litigation,Business Interruption,,42946.24,Brown & Brown,117552.52,77976.6,81329.59,Europe
POL-2007-017343-F6B3,2007-01-28,Latin America,Brazil,Casualty,71939.92,51637.58,45079.61,0.873,1.106,Global Re of Brazil,Catastrophic,1046726.94,0.068728,8680.72,1326.76,3646.23,Surplus,INR,Eric Carney,Settled,Flood,2007-06-15,0.0,Amwins,71939.92,51637.58,45079.61,South America
POL-2023-017344-3C59,2023-12-04,Europe,Italy,Life,250707.62,119975.13,174155.9,1.4516,1.6593,United Re  Italy,Catastrophic,11604418.22,0.021604,127723.1,16168.01,41229.09,Facultative,USD,Angie Henderson,Open,Liability Claim,,132932.44,Howden,250707.62,119975.13,174155.9,Europe
POL-2013-017345-DEFB,2013-03-08,Europe,Ireland,Liability,192118.59,74220.88,26667.56,0.3593,0.6037,Premier Re  Ireland,Medium,3794566.86,0.05063,108560.63,5784.07,8846.97,Surplus,USD,Brittany Farmer,Settled,Liability Claim,2015-07-24,0.0,Gallagher,192118.59,74220.88,26667.56,Europe
POL-2011-017346-22E1,2011-01-02,Asia Pacific,India,Casualty,42115.96,14919.73,8346.1,0.5594,0.7884,Apex Re  India,Specialty,2818238.49,0.014944,21102.21,1543.32,17690.2,Stop Loss,AUD,Abigail Shaffer,Open,Earthquake,,11710.19,Amwins,42115.96,14919.73,8346.1,Asia
POL-2012-017347-9F31,2012-05-25,Europe,Poland,Terrorism,492551.52,246835.93,196259.25,0.7951,1.1367,Apex Mutual  Poland,Specialty,9271362.5,0.053126,190445.69,11016.41,65105.17,Aggregate XL,ZAR,Whitney Peters,In Litigation,Crop Failure,,284298.84,CRC Group,492551.52,246835.93,196259.25,Europe
POL-2009-017348-4203,2009-03-14,Asia Pacific,Hong Kong,Property,547705.95,369774.0,623697.81,1.6867,1.9119,Royal PLC  Hong Kong,High,9852345.07,0.055591,124204.25,10148.37,15634.57,Facultative,INR,Carla Gray,Open,Liability Claim,,694256.45,Amwins,547705.95,369774.0,623697.81,Asia
POL-2015-017349-9C23,2015-08-24,Europe,Italy,Engineering,285276.32,124137.96,116664.85,0.9398,1.1506,Santiago-Morrison,Low,6881552.38,0.041455,126104.44,13530.82,1339050.59,Facultative,EUR,Sarah Moore,Open,Storm,,65690.98,Willis Towers Watson,285276.32,124137.96,116664.85,Europe
POL-2020-017350-7F11,2020-12-05,Asia Pacific,Japan,Engineering,45351.28,30570.92,18000.16,0.5888,0.9217,Santos-Roach,Low,884203.36,0.051291,7092.28,813.64,2828.86,Facultative,USD,Amber Kidd,Closed,Machinery Breakdown,2021-10-14,0.0,Hub International,45351.28,30570.92,18000.16,Asia
POL-2010-017351-CE5E,2010-10-23,Europe,Ireland,Surety,243487.47,79518.64,0.0,,,Continental PLC  Ireland,Catastrophic,3530684.73,0.068963,127838.79,7115.28,11810.01,Quota Share,EUR,Angelica Tucker,,,,0.0,Lockton,243487.47,79518.64,0.0,Europe
POL-2011-017352-1E6C,2011-11-06,Europe,Germany,Professional Indemnity,296329.61,100356.31,91926.38,0.916,1.1107,"Taylor, Prince and Sherman",Specialty,19229365.99,0.01541,154864.0,29114.99,974917.4,Excess of Loss,USD,Jeffrey Chavez,Settled,Crop Failure,2012-05-17,0.0,Willis Towers Watson,296329.61,100356.31,91926.38,Europe
POL-2019-017353-74F6,2019-07-11,Europe,Austria,Terrorism,257631.89,158779.15,0.0,,,Pacific Insurance  Austria,Specialty,5098779.38,0.050528,33069.66,6997.49,13403.83,Aggregate XL,USD,Timothy Duncan,,,,0.0,Independent Agents,257631.89,158779.15,0.0,Europe
POL-2023-017354-4FBB,2023-12-10,Asia Pacific,Indonesia,Life,1313151.55,349376.62,181640.9,0.5199,0.7441,Pacific Mutual of Indonesia,High,31218941.94,0.042063,737097.29,66538.73,92455.86,Excess of Loss,CNY,Sarah Moore,Denied,Accident,,0.0,Gallagher,1313151.55,349376.62,181640.9,Asia
POL-2012-017355-14DA,2012-07-02,Europe,France,Liability,42591.07,26374.55,26738.52,1.0138,1.2684,Clayton-Merritt,Medium,994103.03,0.042844,6928.26,1545.14,8773.81,Surplus,USD,Gabrielle Davis,Denied,Liability Claim,,0.0,Local Broker Partners,42591.07,26374.55,26738.52,Europe
POL-2021-017356-A1EA,2021-09-24,Asia Pacific,India,Surety,9990.14,5546.53,5322.45,0.9596,1.2408,Pacific Ltd  India,Catastrophic,973036.47,0.010267,3698.74,354.12,6615.73,Surplus,EUR,Shannon Jones,Denied,Medical Expense,,0.0,Lockton,9990.14,5546.53,5322.45,Asia
POL-2015-017357-A7D3,2015-02-15,Europe,Switzerland,Agriculture,123037.07,84651.41,45525.53,0.5378,0.7735,Clay-Wilson,Specialty,10770926.78,0.011423,20753.54,5064.06,54449.95,Stop Loss,AUD,Daniel Wagner,Closed,Political Violence,2015-08-20,0.0,Brown & Brown,123037.07,84651.41,45525.53,Europe
POL-2020-017358-5A6D,2020-03-24,Asia Pacific,Singapore,Motor,537582.11,221449.77,0.0,,,Barrera PLC,High,7577914.85,0.070941,310092.95,17723.27,62220.43,Excess of Loss,GBP,Sherri Baker,,,,0.0,Willis Towers Watson,537582.11,221449.77,0.0,Asia
POL-2024-017359-E566,2024-02-05,Asia Pacific,China,Health,46006.8,15792.85,15224.31,0.964,1.2284,Atlantic Group  China,Catastrophic,1338494.93,0.034372,20368.52,3814.87,3484.14,Stop Loss,AUD,Connie Lawrence,Open,Theft,,5524.96,Gallagher,46006.8,15792.85,15224.31,Asia
POL-2025-017360-3755,2025-09-29,Europe,Sweden,Aviation,287063.74,165830.18,0.0,,,United Holdings of Sweden,Low,4640563.79,0.06186,100547.17,21777.85,38527.06,Aggregate XL,AUD,Debra Davidson,,,,0.0,Howden,287063.74,165830.18,0.0,Europe
POL-2006-017361-8B2E,2006-12-01,Africa & Middle East,Israel,Credit,412222.48,158953.17,0.0,,,"Hamilton, Johnson and Ballard",Specialty,401194321.3,0.001027,206485.21,38951.47,2759310.27,Quota Share,CHF,Lisa Hensley,,,,0.0,Willis Towers Watson,412222.48,158953.17,0.0,Other
POL-2023-017362-C1D6,2023-10-04,Latin America,Colombia,Casualty,106118.32,79456.7,32950.69,0.4147,0.6285,Premier Underwriters  Colombia,Catastrophic,3218009.3,0.032976,17594.92,1368.91,17485.28,Facultative,ZAR,Zachary Hicks,Closed,Natural Catastrophe,2025-05-20,0.0,Howden,106118.32,79456.7,32950.69,South America
POL-2021-017363-D172,2021-04-03,Europe,Portugal,Directors & Officers,418968.64,131156.13,0.0,,,Apex Group of Portugal,Low,64623202.41,0.006483,283127.02,18259.8,394938.13,Excess of Loss,EUR,Gerald Hensley,,,,0.0,CRC Group,418968.64,131156.13,0.0,Europe
POL-2015-017364-C0B6,2015-03-02,Europe,Netherlands,Cyber,1985297.73,1041995.44,0.0,,,Atlantic Insurance  Netherlands,Low,35985154.48,0.05517,320101.65,77058.21,199682.42,Stop Loss,EUR,Noah Rhodes,,,,0.0,Lockton,1985297.73,1041995.44,0.0,Europe
POL-2006-017365-38F3,2006-11-04,Africa & Middle East,United Arab Emirates,Energy,210793.74,180606.59,122776.36,0.6798,0.9574,Premier Corp  United Arab Emirates,Medium,3846571.11,0.0548,1902.72,204.53,7496.46,Aggregate XL,CAD,Connie Lawrence,In Litigation,Fire,,75033.16,Local Broker Partners,210793.74,180606.59,122776.36,Other
POL-2006-017366-D4A5,2006-06-13,Asia Pacific,India,Energy,277727.63,126979.69,101367.89,0.7983,1.0476,Summit Insurance of India,High,6626382.62,0.041912,92209.43,7282.27,36272.31,Surplus,CHF,Sarah Moore,Closed,Fire,2006-12-14,0.0,Gallagher,277727.63,126979.69,101367.89,Asia
POL-2019-017367-C830,2019-10-10,North America,United States,Workers Compensation,583282.38,478856.87,0.0,,,Sullivan LLC,High,24976397.16,0.023353,30031.49,3177.03,1189744.76,Surplus,USD,Steve Sanchez,,,,0.0,Aon,583282.38,478856.87,0.0,North America
POL-2017-017368-8C37,2017-09-16,Latin America,Peru,Political Risk,10049.4,8051.28,4263.15,0.5295,0.8539,National Re of Peru,High,610202.48,0.016469,630.37,101.62,1097.0,Stop Loss,CNY,Debra Davidson,Pending,Earthquake,,2911.13,Gallagher,10049.4,8051.28,4263.15,South America
POL-2018-017369-3B73,2018-10-10,Europe,United Kingdom,Engineering,28189.89,18341.03,0.0,,,Apex Holdings  United Kingdom,Catastrophic,891504.82,0.031621,8657.2,492.65,3240.74,Stop Loss,GBP,Donald Wright,,,,0.0,Lockton,28189.89,18341.03,0.0,Europe
POL-2013-017370-0701,2013-06-24,Europe,Switzerland,Professional Indemnity,164548.52,96232.21,0.0,,,Summit Ltd of Switzerland,Medium,5820943.51,0.028268,25900.03,5896.21,21573.25,Stop Loss,INR,Joshua Blair,,,,0.0,Aon,164548.52,96232.21,0.0,Europe
POL-2019-017371-0E5F,2019-04-11,Asia Pacific,South Korea,Marine,597148.63,260020.95,181520.63,0.6981,0.9488,Pacific Insurance of South Korea,Low,9647388.29,0.061897,323126.64,17713.56,3054324.42,Quota Share,CAD,Matthew Foster,In Litigation,Natural Catastrophe,,157599.47,Lockton,597148.63,260020.95,181520.63,Asia
POL-2015-017372-2FB8,2015-01-28,Latin America,Colombia,Casualty,92093.14,47562.73,38368.85,0.8067,1.0621,Premier PLC of Colombia,Medium,3572547.35,0.025778,33507.83,7043.99,2812690.92,Excess of Loss,GBP,Margaret Hawkins DDS,Pending,Machinery Breakdown,,31816.35,Marsh,92093.14,47562.73,38368.85,South America
POL-2013-017373-C3FA,2013-05-07,North America,Mexico,Cyber,1004559.53,520291.5,518782.65,0.9971,1.2778,National Insurance  Mexico,Specialty,31537898.21,0.031852,174082.88,24762.71,3766215.35,Stop Loss,GBP,Gabrielle Davis,Open,Political Violence,,635371.09,Independent Agents,1004559.53,520291.5,518782.65,North America
POL-2017-017374-114D,2017-07-25,Africa & Middle East,Egypt,Health,6098.07,4070.13,1998.03,0.4909,0.6918,Atlantic Insurance  Egypt,Catastrophic,107050.85,0.056964,340.31,41.19,856.19,Surplus,CNY,Angela Lopez,Denied,Storm,,0.0,Willis Towers Watson,6098.07,4070.13,1998.03,Other
POL-2024-017375-D7A4,2024-09-28,North America,Mexico,Liability,364765.9,277794.84,219430.14,0.7899,0.9966,Pacific Holdings  Mexico,High,20002210.37,0.018236,32116.91,2779.31,130603.16,Stop Loss,ZAR,Sarah Moore,Pending,Accident,,244910.15,Lockton,364765.9,277794.84,219430.14,North America
POL-2014-017376-B413,2014-10-09,Asia Pacific,South Korea,Energy,1321651.71,639494.81,650238.32,1.0168,1.3311,"Rhodes, Hamilton and Adams",Catastrophic,38698623.88,0.034152,518270.06,66086.9,163678.21,Excess of Loss,USD,Donald Wright,Settled,Cyber Attack,2015-02-16,0.0,Aon,1321651.71,639494.81,650238.32,Asia
POL-2011-017377-3840,2011-12-02,Asia Pacific,Australia,Health,23267.59,13946.08,0.0,,,Global Insurance  Australia,Medium,442702.44,0.052558,2331.27,545.55,1043.94,Aggregate XL,AUD,Cassandra Gaines,,,,0.0,Gallagher,23267.59,13946.08,0.0,Asia
POL-2014-017378-1729,2014-04-02,Europe,Norway,Life,1043378.0,493708.42,0.0,,,National Group  Norway,Catastrophic,13800111.93,0.075606,428637.21,62926.64,68475.03,Surplus,JPY,Margaret Hawkins DDS,,,,0.0,Hub International,1043378.0,493708.42,0.0,Europe
POL-2025-017379-3A60,2025-01-28,Europe,Austria,Professional Indemnity,297669.0,139422.07,0.0,,,Premier Underwriters of Austria,High,5057256.16,0.05886,142754.82,34631.4,1302793.63,Aggregate XL,EUR,John Daniel,,,,0.0,Independent Agents,297669.0,139422.07,0.0,Europe
POL-2010-017380-336E,2010-10-11,Asia Pacific,Australia,Agriculture,8843996.39,3079163.48,3127814.26,1.0158,1.2423,"Reyes, Gray and Russell",Low,569920414.54,0.015518,4033179.38,542750.35,3174905.64,Stop Loss,BRL,Shane Henderson,Open,Crop Failure,,3071908.69,Marsh,8843996.39,3079163.48,3127814.26,Asia
POL-2005-017381-2791,2005-11-29,Europe,Ireland,Liability,15054.52,7788.64,8372.79,1.075,1.3714,Continental Insurance of Ireland,Low,243026.31,0.061946,4417.82,447.26,3374488.81,Quota Share,EUR,Patty Perez,Open,Cyber Attack,,9696.58,Amwins,15054.52,7788.64,8372.79,Europe
POL-2023-017382-692E,2023-12-31,Europe,Spain,Agriculture,1041666.6,446831.52,442273.84,0.9898,1.1864,Mclean and Sons,Low,36166127.82,0.028802,537010.44,73706.62,4961639.54,Aggregate XL,EUR,Patty Perez,In Litigation,Business Interruption,,347487.04,Lockton,1041666.6,446831.52,442273.84,Europe
POL-2012-017383-82D2,2012-11-22,Asia Pacific,Malaysia,Credit,97607.52,80232.85,29180.69,0.3637,0.6834,Atlantic Insurance  Malaysia,Specialty,9761267.78,0.009999,7443.03,1013.0,1440687.08,Aggregate XL,BRL,James Brown,In Litigation,Business Interruption,,18778.79,Lockton,97607.52,80232.85,29180.69,Asia
POL-2025-017384-6955,2025-07-08,Africa & Middle East,Kenya,Political Risk,15663.86,6718.78,3078.54,0.4582,0.8062,Atlantic Insurance  Kenya,Low,307673.64,0.050911,8011.84,1675.69,3403123.03,Facultative,JPY,Derek Zuniga,Open,Political Violence,,1364.9,Brown & Brown,15663.86,6718.78,3078.54,Other
POL-2006-017385-83D3,2006-04-06,Asia Pacific,New Zealand,Agriculture,58633.52,22564.57,0.0,,,Royal Underwriters  New Zealand,High,1228573.88,0.047725,25700.36,4574.81,123847.98,Quota Share,INR,Jamie Arnold,,,,0.0,Independent Agents,58633.52,22564.57,0.0,Asia
POL-2021-017386-100F,2021-05-21,Asia Pacific,Hong Kong,Life,227989.93,143656.62,333139.7,2.319,2.5625,United PLC  Hong Kong,Specialty,8795020.51,0.025923,31161.22,5691.21,4886007.77,Stop Loss,SGD,Monica Herrera,Pending,Crop Failure,,317380.9,Lockton,227989.93,143656.62,333139.7,Asia
POL-2013-017387-74CC,2013-07-17,Europe,Netherlands,Casualty,1288969.97,872014.17,630815.05,0.7234,0.9893,Continental Ltd of Netherlands,High,29713336.36,0.04338,54243.98,10287.04,108747.76,Aggregate XL,EUR,Jordan Henderson,Denied,Cyber Attack,,0.0,Hub International,1288969.97,872014.17,630815.05,Europe
POL-2007-017388-0B93,2007-07-24,Africa & Middle East,Israel,Terrorism,445835.18,289172.4,0.0,,,Apex PLC  Israel,Specialty,10956545.16,0.040691,39577.22,2177.24,95500.72,Surplus,CAD,Matthew Foster,,,,0.0,Amwins,445835.18,289172.4,0.0,Other
POL-2020-017389-107C,2020-08-03,Latin America,Brazil,Liability,742100.09,328951.55,0.0,,,Global Re  Brazil,Specialty,65434396.19,0.011341,320948.76,63903.18,178438.22,Quota Share,CNY,Eric Carney,,,,0.0,Gallagher,742100.09,328951.55,0.0,South America
POL-2006-017390-3E11,2006-11-01,Africa & Middle East,Israel,Surety,16152.53,9751.73,0.0,,,Apex Ltd of Israel,Low,330723.23,0.04884,5844.82,658.09,440.36,Surplus,ZAR,Connie Lawrence,,,,0.0,Amwins,16152.53,9751.73,0.0,Other
POL-2024-017391-1169,2024-03-04,Asia Pacific,South Korea,Aviation,4385008.36,2836978.46,0.0,,,Continental Group  South Korea,Catastrophic,88232696.18,0.049698,572246.45,138806.42,275192.14,Aggregate XL,SGD,Tricia Valencia,,,,0.0,Independent Agents,4385008.36,2836978.46,0.0,Asia
POL-2021-017392-DD89,2021-03-11,Europe,Portugal,Casualty,262156.03,86786.02,0.0,,,United Re of Portugal,Specialty,8044940.18,0.032586,126438.91,13573.63,971886.57,Quota Share,USD,Carol Tucker,,,,0.0,Gallagher,262156.03,86786.02,0.0,Europe
POL-2013-017393-65F4,2013-04-02,Europe,Sweden,Property,70867.81,34922.43,0.0,,,Hoffman Group,Low,1163761.2,0.060895,17197.22,1723.33,1983.67,Facultative,BRL,Carol Tucker,,,,0.0,Lockton,70867.81,34922.43,0.0,Europe
POL-2018-017394-B7EB,2018-02-28,Africa & Middle East,Israel,Directors & Officers,110470.6,85146.17,0.0,,,Summit PLC of Israel,Medium,4291596.95,0.025741,15139.61,883.6,1888735.08,Facultative,USD,Lisa Jackson,,,,0.0,Marsh,110470.6,85146.17,0.0,Other
POL-2025-017395-95A4,2025-09-20,Asia Pacific,Philippines,Surety,44541.96,18737.72,19603.4,1.0462,1.3015,Powers Ltd,Low,704945.31,0.063185,23582.69,1257.75,5646.42,Quota Share,SGD,Joshua Blair,Settled,Business Interruption,2025-12-31,0.0,Willis Towers Watson,44541.96,18737.72,19603.4,Asia
POL-2018-017396-5EE3,2018-11-07,Europe,Spain,Agriculture,239907.82,85334.03,0.0,,,Premier Assurance of Spain,Catastrophic,13182819.18,0.018199,107836.61,8098.29,33656.73,Facultative,USD,Noah Rhodes,,,,0.0,Amwins,239907.82,85334.03,0.0,Europe
POL-2010-017397-139E,2010-03-24,Europe,Ireland,Health,151222.74,70252.0,39137.39,0.5571,0.8891,United Assurance of Ireland,Specialty,6726154.17,0.022483,78135.34,18499.04,1185539.24,Aggregate XL,USD,Joshua Blair,Denied,Earthquake,,0.0,Marsh,151222.74,70252.0,39137.39,Europe
POL-2017-017398-58F4,2017-12-21,Asia Pacific,Thailand,Credit,58830.74,43410.56,44031.33,1.0143,1.196,Atlantic Underwriters of Thailand,Catastrophic,889758.74,0.06612,2049.18,209.82,2824592.9,Facultative,ZAR,Carol Tucker,Denied,Accident,,0.0,CRC Group,58830.74,43410.56,44031.33,Asia
POL-2013-017399-AD4F,2013-12-17,Latin America,Colombia,Directors & Officers,66644.96,59788.54,46653.0,0.7803,1.0714,Royal Group of Colombia,Medium,913093.99,0.072988,452.32,55.02,5005.14,Surplus,USD,Ethan Adams,Pending,Mortality,,58721.98,Lockton,66644.96,59788.54,46653.0,South America
