policy_id,period,region,line_of_business,gross_written_premium,net_earned_premium,claims_paid,loss_ratio,combined_ratio,client_name,risk_category,exposure,premium_rate,gwp_usd,nep_usd,claims_paid_usd,continent
POL-101481,2025-01-31,Nigeria,Liability,488507.79,406081.68,268112.23,0.6602,0.8543,Zenith Cover,Cyber,2148154.32,0.0317,488507.79,406081.68,268112.23,Other
POL-101234,2025-01-31,Ethiopia,Agriculture,1472428.33,1102793.79,933094.14,0.8461,1.0818,SunTrust Re,Nat Cat,6146105.08,0.03872,1472428.33,1102793.79,933094.14,Other
POL-110091,2025-01-31,Nigeria,Engineering,135314.47,115144.55,62536.63,0.5431,0.8061,Zenith Cover,Credit,744590.38,0.02453,135314.47,115144.55,62536.63,Other
POL-114578,2025-01-31,Ethiopia,Motor,566018.58,493698.73,288411.66,0.5842,0.7875,Acentria Group,Credit,2332939.66,0.00977,566018.58,493698.73,288411.66,Other
POL-102605,2025-02-01,Zambia,Property,986104.14,731460.84,565135.06,0.7726,0.9525,Pinnacle Assurance,Credit,5887238.61,0.01988,986104.14,731460.84,565135.06,Other
POL-116597,2025-02-01,Ethiopia,Aviation,1862003.36,1603102.65,1132138.61,0.7062,0.8805,Acentria Group,Operational,10574088.42,0.0391,1862003.36,1603102.65,1132138.61,Other
POL-101503,2025-02-01,Rwanda,Motor,1341927.92,1195259.11,811310.37,0.6788,0.9739,Metro Insurers,Cyber,7679217.4,0.03149,1341927.92,1195259.11,811310.37,Other
POL-102111,2025-02-02,Nigeria,Cyber,2244647.5,1750890.5,1284901.16,0.7339,0.9794,Acentria Group,Market,15746601.76,0.03429,2244647.5,1750890.5,1284901.16,Other
POL-114244,2025-02-02,Uganda,Property,298676.68,242943.33,194263.4,0.7996,0.9893,Zenith Cover,Market,1503016.07,0.02615,298676.68,242943.33,194263.4,Other
POL-100013,2025-02-02,Ethiopia,Agriculture,82978.43,73490.27,40834.22,0.5556,0.7289,Continental Re,Market,254856.29,0.03125,82978.43,73490.27,40834.22,Other
POL-109189,2025-02-02,Uganda,Cyber,2335945.56,2026477.15,1465658.43,0.7233,1.0291,SunTrust Re,Nat Cat,12144115.58,0.03717,2335945.56,2026477.15,1465658.43,Other
POL-113587,2025-02-03,South Africa,Aviation,805154.35,623639.55,345135.42,0.5534,0.7813,Acentria Group,Market,5189026.23,0.02895,805154.35,623639.55,345135.42,Other
POL-108107,2025-02-03,South Africa,Agriculture,1330212.86,1058637.16,656729.28,0.6204,0.8878,Metro Insurers,Market,8993263.91,0.01845,1330212.86,1058637.16,656729.28,Other
POL-111868,2025-02-03,Egypt,Motor,2639516.04,2227776.7,1335035.69,0.5993,0.8395,Metro Insurers,Operational,14374483.03,0.02767,2639516.04,2227776.7,1335035.69,Other
POL-112535,2025-02-04,Uganda,Agriculture,2312090.92,1868739.34,1175628.46,0.6291,0.9253,Zenith Cover,Cyber,12553666.4,0.02966,2312090.92,1868739.34,1175628.46,Other
POL-115085,2025-02-04,Tanzania,Cyber,71240.95,61267.07,39822.92,0.65,0.9402,AgriProtect,Weather,272765.0,0.02719,71240.95,61267.07,39822.92,Other
POL-105026,2025-02-05,Tanzania,Motor,1043970.98,767766.75,471609.1,0.6143,0.8528,Continental Re,Operational,6232313.82,0.03826,1043970.98,767766.75,471609.1,Other
POL-114843,2025-02-05,Uganda,Cyber,2718418.11,2423089.13,1767449.43,0.7294,0.9156,SunTrust Re,Cyber,19585333.59,0.039,2718418.11,2423089.13,1767449.43,Other
POL-112616,2025-02-05,Zambia,Liability,104642.76,84704.78,60808.99,0.7179,0.9005,Metro Insurers,Cyber,757940.95,0.01748,104642.76,84704.78,60808.99,Other
POL-115223,2025-02-05,Ghana,Marine,1765550.83,1444239.11,812393.36,0.5625,0.8803,SunTrust Re,Market,6475764.24,0.01711,1765550.83,1444239.11,812393.36,Other
POL-109352,2025-02-05,Kenya,Marine,1715167.33,1257583.76,872475.93,0.6938,1.0057,AgriProtect,Weather,12057367.47,0.04181,1715167.33,1257583.76,872475.93,Africa
POL-103054,2025-02-06,Nigeria,Property,2006910.73,1620281.15,785819.63,0.485,0.6511,Acentria Group,Market,7100617.88,0.03898,2006910.73,1620281.15,785819.63,Other
POL-100495,2025-02-06,Ghana,Motor,2602017.58,2342383.91,1232987.46,0.5264,0.6981,SunTrust Re,Weather,18632092.98,0.01082,2602017.58,2342383.91,1232987.46,Other
POL-108220,2025-02-06,Egypt,Liability,2053566.18,1623860.56,1013309.39,0.624,0.8685,Metro Insurers,Credit,15382431.36,0.04251,2053566.18,1623860.56,1013309.39,Other
POL-107340,2025-02-07,Ethiopia,Liability,2847039.07,2080998.17,1280593.59,0.6154,0.8186,Metro Insurers,Credit,13233236.56,0.03869,2847039.07,2080998.17,1280593.59,Other
POL-105189,2025-02-07,South Africa,Motor,2236169.59,1713559.89,1054306.68,0.6153,0.8274,Coastal Mutual,Credit,13574030.07,0.01529,2236169.59,1713559.89,1054306.68,Other
POL-107231,2025-02-07,Ghana,Property,2135259.59,1717363.07,1121062.0,0.6528,0.8233,AgriProtect,Nat Cat,8681796.59,0.02392,2135259.59,1717363.07,1121062.0,Other
POL-110138,2025-02-07,Kenya,Motor,70195.28,56659.29,34194.11,0.6035,0.9211,Zenith Cover,Operational,428797.61,0.03011,70195.28,56659.29,34194.11,Africa
POL-100570,2025-02-07,Ghana,Property,1652109.4,1426730.82,860706.75,0.6033,0.9022,Continental Re,Market,7758528.49,0.04085,1652109.4,1426730.82,860706.75,Other
POL-112495,2025-02-07,Kenya,Cyber,345012.83,292640.17,186056.01,0.6358,0.9156,Coastal Mutual,Nat Cat,2119793.99,0.03003,345012.83,292640.17,186056.01,Africa
POL-100919,2025-02-07,Nigeria,Engineering,381293.41,332621.07,181022.87,0.5442,0.8633,Zenith Cover,Operational,2978063.9,0.01278,381293.41,332621.07,181022.87,Other
POL-106588,2025-02-08,South Africa,Property,995973.26,917959.76,482079.2,0.5252,0.6935,Metro Insurers,Weather,7377392.07,0.03665,995973.26,917959.76,482079.2,Other
POL-107260,2025-02-08,Zambia,Marine,838808.93,659038.22,404207.43,0.6133,0.9275,AgriProtect,Credit,6492386.63,0.03301,838808.93,659038.22,404207.43,Other
POL-112274,2025-02-08,Egypt,Agriculture,2687297.66,2387285.24,1543700.2,0.6466,0.8438,Zenith Cover,Credit,8258751.51,0.01285,2687297.66,2387285.24,1543700.2,Other
POL-101351,2025-02-08,Tanzania,Motor,2803363.68,2159491.02,1389093.07,0.6433,0.8878,Pinnacle Assurance,Credit,22013787.17,0.01253,2803363.68,2159491.02,1389093.07,Other
POL-116467,2025-02-08,South Africa,Property,225796.49,181966.52,102731.02,0.5646,0.8313,Acentria Group,Credit,1254721.93,0.03055,225796.49,181966.52,102731.02,Other
POL-108277,2025-02-08,Ghana,Liability,2842751.21,2159867.55,1423510.53,0.6591,0.8877,Coastal Mutual,Weather,20557460.95,0.01018,2842751.21,2159867.55,1423510.53,Other
POL-103402,2025-02-08,Egypt,Aviation,1535159.16,1352312.25,695069.53,0.514,0.7624,Continental Re,Credit,10789474.97,0.03613,1535159.16,1352312.25,695069.53,Other
POL-102387,2025-02-09,Egypt,Property,2029571.89,1506841.55,1032265.47,0.6851,0.8759,SunTrust Re,Market,16192502.95,0.03386,2029571.89,1506841.55,1032265.47,Other
POL-105324,2025-02-09,Rwanda,Aviation,1150448.68,882049.43,697391.49,0.7906,1.0392,Continental Re,Cyber,6051266.77,0.03261,1150448.68,882049.43,697391.49,Other
POL-105740,2025-02-09,Zambia,Agriculture,2540967.59,2342101.34,1379311.19,0.5889,0.7836,Metro Insurers,Market,13280824.9,0.02356,2540967.59,2342101.34,1379311.19,Other
POL-113710,2025-02-09,Zambia,Engineering,1112324.8,836965.49,535108.28,0.6393,0.9167,Pinnacle Assurance,Nat Cat,7188052.11,0.03685,1112324.8,836965.49,535108.28,Other
POL-102649,2025-02-10,Uganda,Aviation,1074609.66,934956.32,631757.31,0.6757,0.8499,Metro Insurers,Credit,4610646.29,0.01266,1074609.66,934956.32,631757.31,Other
POL-115088,2025-02-10,Zambia,Agriculture,582388.71,535115.32,401318.12,0.75,0.9863,Acentria Group,Credit,1837506.96,0.02483,582388.71,535115.32,401318.12,Other
POL-115819,2025-02-10,Egypt,Engineering,1043936.83,908835.0,684840.72,0.7535,1.0206,Coastal Mutual,Credit,6206975.74,0.01492,1043936.83,908835.0,684840.72,Other
POL-105335,2025-02-11,Zambia,Property,2409490.76,2263108.83,1481464.46,0.6546,0.8167,Pinnacle Assurance,Credit,15979056.2,0.03794,2409490.76,2263108.83,1481464.46,Other
POL-109687,2025-02-11,Ghana,Marine,361637.24,288167.37,212244.78,0.7365,1.0558,Zenith Cover,Operational,2252573.26,0.02946,361637.24,288167.37,212244.78,Other
POL-103041,2025-02-11,South Africa,Marine,1265769.18,1116127.52,687878.95,0.6163,0.778,Acentria Group,Operational,6963003.24,0.00978,1265769.18,1116127.52,687878.95,Other
POL-114148,2025-02-11,Nigeria,Marine,430723.26,363219.16,229150.25,0.6309,0.8052,Acentria Group,Nat Cat,3126726.01,0.02674,430723.26,363219.16,229150.25,Other
POL-103468,2025-02-11,Zambia,Property,1471147.43,1184142.87,753755.51,0.6365,0.8953,Continental Re,Market,9855052.71,0.03001,1471147.43,1184142.87,753755.51,Other
POL-105818,2025-02-11,Nigeria,Property,2719929.72,2396854.5,1795242.43,0.749,1.0586,SunTrust Re,Cyber,18999926.49,0.01494,2719929.72,2396854.5,1795242.43,Other
POL-112034,2025-02-11,Kenya,Engineering,632290.82,566631.14,330253.4,0.5828,0.8093,Continental Re,Cyber,4955502.56,0.02858,632290.82,566631.14,330253.4,Africa
POL-103453,2025-02-11,Tanzania,Agriculture,176964.98,161935.76,112286.63,0.6934,0.973,Acentria Group,Cyber,783793.94,0.00837,176964.98,161935.76,112286.63,Other
POL-112800,2025-02-11,Tanzania,Marine,445116.54,407400.46,260707.02,0.6399,0.8011,AgriProtect,Nat Cat,1583336.07,0.0389,445116.54,407400.46,260707.02,Other
POL-104860,2025-02-12,Kenya,Motor,2914683.41,2694993.82,1813605.0,0.673,0.8415,Zenith Cover,Operational,12427833.84,0.03863,2914683.41,2694993.82,1813605.0,Africa
POL-117622,2025-02-12,Tanzania,Agriculture,926356.95,784134.91,539066.7,0.6875,0.9014,Pinnacle Assurance,Cyber,5723445.68,0.02516,926356.95,784134.91,539066.7,Other
POL-110425,2025-02-12,South Africa,Property,1194408.65,1103150.91,796023.63,0.7216,0.9447,Zenith Cover,Cyber,7751726.15,0.03313,1194408.65,1103150.91,796023.63,Other
POL-102199,2025-02-12,South Africa,Aviation,1985723.36,1717200.52,885170.51,0.5155,0.7721,SunTrust Re,Operational,15024480.14,0.03347,1985723.36,1717200.52,885170.51,Other
POL-112210,2025-02-12,Nigeria,Property,997660.51,917583.7,612302.48,0.6673,0.8748,Metro Insurers,Market,7008540.54,0.02063,997660.51,917583.7,612302.48,Other
POL-107298,2025-02-12,Kenya,Engineering,1076143.68,802857.18,614361.02,0.7652,0.9335,Acentria Group,Credit,8105786.22,0.03931,1076143.68,802857.18,614361.02,Africa
POL-108551,2025-02-12,Kenya,Marine,594127.43,490483.26,374058.35,0.7626,0.9729,Pinnacle Assurance,Cyber,2669467.63,0.03584,594127.43,490483.26,374058.35,Africa
POL-100970,2025-02-13,South Africa,Property,84656.3,62197.31,44807.32,0.7204,1.0238,Metro Insurers,Market,386404.87,0.04455,84656.3,62197.31,44807.32,Other
POL-104710,2025-02-13,Uganda,Aviation,2385306.47,2094669.25,1066049.22,0.5089,0.6603,Pinnacle Assurance,Cyber,11791284.92,0.01274,2385306.47,2094669.25,1066049.22,Other
POL-101830,2025-02-14,Tanzania,Marine,1982666.67,1639316.52,1155432.06,0.7048,0.8709,Continental Re,Operational,6581988.69,0.03112,1982666.67,1639316.52,1155432.06,Other
POL-106908,2025-02-15,Egypt,Agriculture,1307722.45,1134969.11,717386.62,0.6321,0.8105,Coastal Mutual,Credit,3987321.34,0.01673,1307722.45,1134969.11,717386.62,Other
POL-109963,2025-02-15,Ghana,Aviation,1158690.14,1002457.56,647186.41,0.6456,0.8255,Coastal Mutual,Operational,6040888.22,0.04034,1158690.14,1002457.56,647186.41,Other
POL-104863,2025-02-15,Nigeria,Motor,2521609.86,2247395.06,1347280.17,0.5995,0.7653,AgriProtect,Weather,18084205.06,0.03651,2521609.86,2247395.06,1347280.17,Other
POL-105480,2025-02-15,Nigeria,Engineering,2134517.01,1852767.66,1395489.61,0.7532,0.9356,Metro Insurers,Cyber,12579969.54,0.02141,2134517.01,1852767.66,1395489.61,Other
POL-108134,2025-02-15,Ethiopia,Marine,2331917.75,1719481.72,1175948.46,0.6839,0.9771,Acentria Group,Cyber,10010098.43,0.03709,2331917.75,1719481.72,1175948.46,Other
POL-112714,2025-02-16,Ethiopia,Cyber,247520.74,232124.64,137811.34,0.5937,0.834,Metro Insurers,Cyber,1691325.66,0.00894,247520.74,232124.64,137811.34,Other
POL-116742,2025-02-17,Ghana,Property,709902.46,598079.43,371803.34,0.6217,0.8359,SunTrust Re,Weather,3601250.02,0.03425,709902.46,598079.43,371803.34,Other
POL-111265,2025-02-17,Ghana,Property,2754980.91,2517562.52,1490950.5,0.5922,0.88,Pinnacle Assurance,Operational,19078112.35,0.04129,2754980.91,2517562.52,1490950.5,Other
POL-107633,2025-02-17,Ghana,Engineering,2054273.75,1847146.88,1300107.0,0.7038,0.8895,Continental Re,Weather,13594900.22,0.01386,2054273.75,1847146.88,1300107.0,Other
POL-105283,2025-02-17,Ethiopia,Cyber,481999.19,366643.19,237801.17,0.6486,0.8879,Zenith Cover,Cyber,3289947.5,0.02096,481999.19,366643.19,237801.17,Other
POL-109222,2025-02-18,Tanzania,Aviation,596366.64,449341.82,311892.74,0.6941,0.9605,Coastal Mutual,Weather,3179559.75,0.0433,596366.64,449341.82,311892.74,Other
POL-105059,2025-02-18,Egypt,Liability,731649.99,561865.31,373325.29,0.6644,0.96,Acentria Group,Cyber,4422678.38,0.01445,731649.99,561865.31,373325.29,Other
POL-100198,2025-02-18,Ethiopia,Motor,373858.57,301588.08,195112.85,0.647,0.9576,Pinnacle Assurance,Credit,1557683.19,0.00918,373858.57,301588.08,195112.85,Other
POL-102953,2025-02-18,Egypt,Marine,874442.47,695129.11,434639.34,0.6253,0.8448,Metro Insurers,Weather,5348660.61,0.03007,874442.47,695129.11,434639.34,Other
POL-111476,2025-02-18,Tanzania,Motor,963144.71,742341.5,490461.29,0.6607,0.9098,Coastal Mutual,Weather,7360322.18,0.03205,963144.71,742341.5,490461.29,Other
POL-104297,2025-02-19,South Africa,Motor,505880.37,398417.53,289765.75,0.7273,0.8789,Coastal Mutual,Weather,3618469.26,0.03149,505880.37,398417.53,289765.75,Other
POL-106543,2025-02-19,Egypt,Property,365434.35,317371.87,193794.35,0.6106,0.9056,Coastal Mutual,Credit,2284010.76,0.03737,365434.35,317371.87,193794.35,Other
POL-102274,2025-02-19,Nigeria,Marine,2932257.93,2430621.33,1674807.87,0.689,0.8847,Acentria Group,Weather,9676649.28,0.04411,2932257.93,2430621.33,1674807.87,Other
POL-104929,2025-02-19,Rwanda,Aviation,1148025.02,1046903.25,695592.65,0.6644,0.8914,Metro Insurers,Cyber,6689364.96,0.03013,1148025.02,1046903.25,695592.65,Other
POL-109826,2025-02-19,Tanzania,Aviation,270201.42,245822.79,166784.47,0.6785,0.9825,Acentria Group,Nat Cat,1434656.52,0.02401,270201.42,245822.79,166784.47,Other
POL-110170,2025-02-19,Zambia,Property,2967877.8,2228582.64,1384867.33,0.6214,0.851,Zenith Cover,Cyber,10743548.8,0.02961,2967877.8,2228582.64,1384867.33,Other
POL-106903,2025-02-19,Tanzania,Liability,1489315.5,1193187.42,804856.72,0.6745,0.9415,AgriProtect,Weather,6502950.4,0.00944,1489315.5,1193187.42,804856.72,Other
POL-110564,2025-02-20,Nigeria,Motor,2003654.8,1483009.65,905433.8,0.6105,0.8617,Metro Insurers,Credit,15859710.39,0.02702,2003654.8,1483009.65,905433.8,Other
POL-114852,2025-02-20,Kenya,Agriculture,2101943.8,1795958.43,976760.3,0.5439,0.7293,AgriProtect,Weather,6948656.82,0.01268,2101943.8,1795958.43,976760.3,Africa
POL-106479,2025-02-21,Ghana,Motor,328498.3,248199.45,150367.72,0.6058,0.7949,Acentria Group,Operational,2265365.02,0.00882,328498.3,248199.45,150367.72,Other
POL-109881,2025-02-21,Kenya,Marine,2389323.28,1870003.66,1299208.68,0.6948,0.9999,SunTrust Re,Nat Cat,16905637.96,0.03066,2389323.28,1870003.66,1299208.68,Africa
POL-106351,2025-02-21,Kenya,Agriculture,2024959.61,1504301.81,942051.6,0.6262,0.8608,AgriProtect,Market,15663650.17,0.03736,2024959.61,1504301.81,942051.6,Africa
POL-115938,2025-02-22,South Africa,Motor,2526174.86,2092208.45,1178337.77,0.5632,0.7724,SunTrust Re,Nat Cat,19586009.86,0.02593,2526174.86,2092208.45,1178337.77,Other
POL-108619,2025-02-22,Egypt,Marine,2931291.78,2234592.99,1580095.44,0.7071,1.0223,Zenith Cover,Cyber,15919552.01,0.00842,2931291.78,2234592.99,1580095.44,Other
POL-114576,2025-02-22,Uganda,Cyber,1008804.03,861091.53,624347.11,0.7251,1.0303,Metro Insurers,Nat Cat,3907728.67,0.03247,1008804.03,861091.53,624347.11,Other
POL-100528,2025-02-22,Ethiopia,Cyber,1271993.74,951072.16,619829.23,0.6517,0.9164,AgriProtect,Nat Cat,8502139.47,0.03238,1271993.74,951072.16,619829.23,Other
POL-101572,2025-02-23,Egypt,Liability,1068268.03,905113.8,555220.72,0.6134,0.8564,Metro Insurers,Credit,7652942.0,0.03158,1068268.03,905113.8,555220.72,Other
POL-105083,2025-02-23,Egypt,Agriculture,670752.78,511577.4,288056.72,0.5631,0.7709,Pinnacle Assurance,Cyber,4287816.86,0.03263,670752.78,511577.4,288056.72,Other
POL-111359,2025-02-23,Tanzania,Cyber,2797278.03,2088285.81,1129848.18,0.541,0.7208,Pinnacle Assurance,Credit,11847484.14,0.03521,2797278.03,2088285.81,1129848.18,Other
POL-106230,2025-02-23,Ghana,Liability,1294836.14,1180401.76,749041.89,0.6346,0.8666,SunTrust Re,Nat Cat,4816548.12,0.04179,1294836.14,1180401.76,749041.89,Other
POL-113476,2025-02-23,Rwanda,Property,443080.66,356572.15,217588.68,0.6102,0.8795,Pinnacle Assurance,Nat Cat,3179223.72,0.04321,443080.66,356572.15,217588.68,Other
POL-109082,2025-02-24,Ethiopia,Agriculture,411909.59,350987.27,222330.64,0.6334,0.8695,AgriProtect,Credit,2201182.81,0.04326,411909.59,350987.27,222330.64,Other
POL-115545,2025-02-24,Tanzania,Property,1613305.48,1227322.85,647454.79,0.5275,0.7758,AgriProtect,Operational,10158468.65,0.03747,1613305.48,1227322.85,647454.79,Other
POL-111474,2025-02-25,Ethiopia,Property,434033.74,331116.89,235286.95,0.7106,0.9073,SunTrust Re,Operational,3332696.24,0.03048,434033.74,331116.89,235286.95,Other
POL-101734,2025-02-26,Uganda,Property,345470.65,261619.39,176209.17,0.6735,0.9175,SunTrust Re,Cyber,1562372.32,0.04378,345470.65,261619.39,176209.17,Other
POL-102793,2025-02-26,Nigeria,Liability,2894846.96,2501797.6,1584777.47,0.6335,0.8019,Zenith Cover,Market,11017930.2,0.0182,2894846.96,2501797.6,1584777.47,Other
POL-104122,2025-02-26,Rwanda,Agriculture,1709053.49,1269182.35,608620.85,0.4795,0.7766,Coastal Mutual,Cyber,11858699.04,0.03483,1709053.49,1269182.35,608620.85,Other
POL-100726,2025-02-26,South Africa,Engineering,2856923.55,2539483.73,1498036.79,0.5899,0.9052,SunTrust Re,Nat Cat,10354979.39,0.01957,2856923.55,2539483.73,1498036.79,Other
POL-114751,2025-02-27,Nigeria,Aviation,1786229.95,1388970.9,913657.64,0.6578,0.9351,SunTrust Re,Weather,7691888.66,0.03866,1786229.95,1388970.9,913657.64,Other
POL-101300,2025-02-27,Kenya,Agriculture,2055433.03,1485595.53,827400.09,0.5569,0.7774,Acentria Group,Credit,13186364.34,0.01757,2055433.03,1485595.53,827400.09,Africa
POL-100221,2025-02-27,Kenya,Motor,2339918.06,1842033.5,1474210.03,0.8003,1.0348,Acentria Group,Market,15694211.14,0.01337,2339918.06,1842033.5,1474210.03,Africa
POL-115219,2025-02-27,Rwanda,Liability,1687178.17,1481710.31,964882.39,0.6512,0.8073,Zenith Cover,Operational,6620783.75,0.01207,1687178.17,1481710.31,964882.39,Other
POL-109768,2025-02-27,Tanzania,Aviation,2391329.93,1787755.39,1035913.66,0.5794,0.8636,Continental Re,Credit,13682723.28,0.03708,2391329.93,1787755.39,1035913.66,Other
POL-116331,2025-02-27,South Africa,Cyber,1558285.61,1276740.51,592348.05,0.464,0.7272,Acentria Group,Credit,10622537.94,0.03104,1558285.61,1276740.51,592348.05,Other
POL-111972,2025-02-27,Zambia,Engineering,645282.81,601531.21,341050.58,0.567,0.7503,Metro Insurers,Credit,4817499.56,0.01997,645282.81,601531.21,341050.58,Other
POL-115614,2025-02-28,Nigeria,Property,2942603.32,2610051.83,1538113.49,0.5893,0.7592,Coastal Mutual,Cyber,21753812.3,0.01274,2942603.32,2610051.83,1538113.49,Other
POL-114376,2025-02-28,Uganda,Liability,2044544.71,1734843.19,1093253.9,0.6302,0.8345,Coastal Mutual,Operational,9093155.2,0.03976,2044544.71,1734843.19,1093253.9,Other
POL-106750,2025-02-28,Zambia,Motor,2493708.23,2002894.93,1198015.26,0.5981,0.8135,Zenith Cover,Market,16658106.7,0.03258,2493708.23,2002894.93,1198015.26,Other
POL-102933,2025-02-28,Ghana,Liability,2995629.7,2729507.74,1528440.15,0.56,0.8313,Continental Re,Cyber,11324400.69,0.03343,2995629.7,2729507.74,1528440.15,Other
POL-103877,2025-02-28,Tanzania,Aviation,1355397.78,1082158.75,682764.21,0.6309,0.9208,Metro Insurers,Cyber,4980229.49,0.0402,1355397.78,1082158.75,682764.21,Other
POL-108446,2025-02-28,Rwanda,Engineering,2022410.52,1746234.69,1177222.31,0.6741,0.9144,Continental Re,Credit,13236842.77,0.00813,2022410.52,1746234.69,1177222.31,Other
POL-107277,2025-02-28,Uganda,Cyber,1202968.6,930164.2,626823.21,0.6739,0.9756,Pinnacle Assurance,Credit,5652055.69,0.02399,1202968.6,930164.2,626823.21,Other
POL-112185,2025-02-28,Uganda,Engineering,2404572.98,1830926.99,1174695.87,0.6416,0.8423,AgriProtect,Weather,15410615.31,0.01897,2404572.98,1830926.99,1174695.87,Other
POL-104227,2025-03-01,South Africa,Aviation,603755.67,459885.86,336509.06,0.7317,0.9954,Zenith Cover,Market,4233249.2,0.03,603755.67,459885.86,336509.06,Other
POL-101122,2025-03-01,Zambia,Property,1377550.41,1277677.8,960944.41,0.7521,1.0354,AgriProtect,Cyber,8199003.22,0.0102,1377550.41,1277677.8,960944.41,Other
POL-103202,2025-03-01,Rwanda,Aviation,2223081.26,1803376.34,1440854.94,0.799,0.971,Acentria Group,Credit,17237270.25,0.03531,2223081.26,1803376.34,1440854.94,Other
POL-115588,2025-03-01,Rwanda,Motor,1224202.06,911742.79,721735.31,0.7916,1.0985,Metro Insurers,Operational,7543396.18,0.01838,1224202.06,911742.79,721735.31,Other
POL-110603,2025-03-01,Ethiopia,Agriculture,2017768.4,1658155.87,1215863.8,0.7333,0.9753,Metro Insurers,Nat Cat,12093309.82,0.00837,2017768.4,1658155.87,1215863.8,Other
POL-111949,2025-03-02,Tanzania,Liability,404081.4,360598.75,277267.76,0.7689,1.0184,Coastal Mutual,Weather,1450230.69,0.02124,404081.4,360598.75,277267.76,Other
POL-113195,2025-03-02,Ghana,Engineering,1613648.29,1486042.91,1100295.57,0.7404,0.9335,Coastal Mutual,Operational,4933081.71,0.04422,1613648.29,1486042.91,1100295.57,Other
